trans_date,cc_num,merchant,category,amt,gender,city_pop,age,job,hour,is_fraud
2020-08-23,8234897849571900,merchant_49,personal_care,41.73,F,282005,61,Artist,8,0
2020-10-10,9098393816074544,merchant_83,food_dining,21.57,M,738051,47,Analyst,21,0
2019-06-18,6747625885588693,merchant_159,food_dining,12.93,M,282179,57,Teacher,8,0
2019-01-21,8010879011627899,merchant_8,travel,520.22,F,39831,19,Manager,3,1
2020-03-23,4057679919446537,merchant_130,food_dining,55.15,M,427672,70,Driver,20,0
2020-07-13,8330536804719549,merchant_13,travel,100.0,M,45753,53,Nurse,2,1
2019-04-14,5499583110355455,merchant_41,food_dining,1.83,F,333440,47,Chef,9,0
2019-12-31,1805135328487556,merchant_11,grocery_pos,2.99,F,241020,19,Driver,14,0
2019-01-27,5466640499684598,merchant_174,personal_care,108.98,M,426904,43,Artist,21,0
2019-02-07,7629839747609830,merchant_83,gas_transport,75.85,F,700274,37,Lawyer,17,0
2020-12-21,1737984320876956,merchant_85,health_fitness,52.44,F,497693,73,Driver,19,0
2019-04-19,6048177447475643,merchant_170,gas_transport,4.13,M,142454,73,Artist,15,0
2020-11-13,9826856504199799,merchant_28,food_dining,384.5,M,39374,48,Farmer,19,0
2020-03-29,9557643700531030,merchant_121,travel,16.95,F,54572,37,Teacher,10,0
2019-01-07,6513731131269338,merchant_151,food_dining,12.47,F,457689,62,Teacher,13,0
2020-07-31,6877975938810043,merchant_60,travel,14.47,M,438039,30,Teacher,8,0
2019-08-29,9263556423897899,merchant_92,grocery_pos,20.12,F,192321,58,Engineer,8,0
2019-11-05,5990641610570593,merchant_82,food_dining,27.14,M,572011,68,Lawyer,11,0
2020-01-23,9972456943633467,merchant_114,personal_care,13.89,M,438741,66,Doctor,12,0
2020-06-12,6708101571192158,merchant_156,home,22.84,F,468859,26,Clerk,20,0
2020-11-26,9417828829931516,merchant_166,kids_pets,374.88,M,490690,36,Chef,16,0
2020-12-15,5328661899635057,merchant_138,food_dining,11.73,F,125743,64,Teacher,21,0
2020-06-30,2426845496167125,merchant_38,entertainment,60.51,M,335537,18,Clerk,15,0
2020-04-13,4384165904815347,merchant_46,food_dining,4.83,F,685183,63,Doctor,16,0
2020-08-28,9353165317101069,merchant_148,food_dining,13.6,M,796725,64,Lawyer,13,0
2020-02-04,3128248214729063,merchant_88,grocery_pos,64.58,M,319818,69,Driver,11,0
2020-01-25,4847648001186001,merchant_149,shopping_pos,67.8,M,657606,25,Clerk,14,0
2020-01-07,8288942690034007,merchant_129,food_dining,14.42,M,277239,24,Nurse,19,0
2019-07-24,9359361488674243,merchant_29,misc_net,938.73,F,27280,28,Doctor,0,1
2020-08-18,6530210527726344,merchant_64,food_dining,67.0,M,59041,43,Doctor,19,0
2020-08-22,6048485784291634,merchant_53,personal_care,38.72,M,685282,48,Manager,16,0
2020-03-05,8641530321642093,merchant_162,shopping_net,20.55,M,396956,41,Doctor,16,0
2019-04-25,9609168546099197,merchant_10,home,54.94,M,425648,28,Manager,15,0
2020-07-07,5448686173880084,merchant_175,food_dining,78.97,F,750090,67,Analyst,8,0
2019-08-28,7572232393997570,merchant_139,shopping_net,29.44,M,262389,53,Clerk,18,0
2019-04-03,6945774796944941,merchant_66,home,29.01,F,87277,28,Teacher,19,0
2019-05-02,5314527698599879,merchant_114,shopping_net,26.29,F,453503,63,Clerk,14,0
2019-02-03,9336717632686428,merchant_75,shopping_net,20.85,F,604227,45,Farmer,12,0
2020-09-05,9430871877682355,merchant_35,kids_pets,14.63,M,568164,20,Artist,20,0
2019-03-25,3852079947228700,merchant_93,entertainment,4.27,M,637302,58,Teacher,11,0
2020-01-11,9728168639892736,merchant_197,misc_pos,141.41,F,70140,55,Clerk,11,0
2019-03-07,9811436890865310,merchant_5,travel,100.0,F,25635,67,Chef,23,1
2019-01-23,7549424441989757,merchant_63,gas_transport,42.19,F,166288,63,Chef,17,0
2020-10-03,2261147920554634,merchant_59,entertainment,30.36,F,538142,37,Engineer,19,0
2019-05-08,3451845376387543,merchant_1,shopping_net,103.05,F,309621,34,Nurse,13,0
2019-06-30,6643433662109888,merchant_158,food_dining,19.1,F,541045,40,Artist,14,0
2019-07-06,6713781697588632,merchant_168,grocery_pos,7.8,M,404934,24,Chef,18,0
2019-07-02,5390425276073498,merchant_79,grocery_pos,50.71,F,569617,24,Lawyer,19,0
2019-02-07,1061881447464198,merchant_10,grocery_pos,96.55,M,82048,64,Analyst,18,0
2020-03-08,2352299843418800,merchant_115,gas_transport,11.56,F,26975,74,Clerk,20,0
2019-03-15,9868417419486846,merchant_165,kids_pets,41.85,F,378712,18,Farmer,14,0
2020-01-31,6595636701180165,merchant_132,misc_pos,16.92,F,163284,29,Clerk,21,0
2020-11-17,3317200517379520,merchant_79,gas_transport,47.56,F,177019,37,Lawyer,18,0
2019-08-28,1201747498334014,merchant_11,personal_care,18.19,F,146068,22,Doctor,20,0
2019-02-28,5294099247315378,merchant_166,gas_transport,3.86,M,78079,67,Engineer,21,0
2019-10-10,3862577797117124,merchant_156,home,182.17,F,485613,39,Manager,21,0
2020-05-19,6061163198393875,merchant_174,kids_pets,11.46,F,698591,67,Artist,15,0
2020-05-16,3209819949555576,merchant_94,misc_net,3.95,F,85272,72,Analyst,11,0
2019-10-05,4840557703563631,merchant_26,kids_pets,30.85,F,427946,60,Farmer,19,0
2019-01-29,6122597541437289,merchant_125,grocery_pos,13.71,M,556077,39,Doctor,20,0
2019-10-29,4941311293781558,merchant_18,grocery_pos,5.32,M,584851,70,Manager,13,0
2020-10-28,4045764071504123,merchant_52,grocery_pos,49.44,M,20503,52,Teacher,14,0
2019-03-31,6924883849324711,merchant_64,shopping_net,22.92,F,319126,22,Clerk,21,0
2020-08-07,1962267737407967,merchant_61,grocery_pos,83.38,M,580479,58,Doctor,18,0
2020-02-24,5934612618562771,merchant_3,kids_pets,1.0,M,542991,58,Manager,21,0
2020-05-02,9316189625606873,merchant_59,food_dining,32.61,M,733330,38,Lawyer,14,0
2019-06-20,4412236616548483,merchant_102,kids_pets,108.41,M,787461,39,Artist,15,0
2020-06-09,6821004635319798,merchant_75,shopping_pos,14.86,F,616282,59,Chef,19,0
2019-04-29,1643010790784414,merchant_155,shopping_pos,111.04,M,398216,64,Doctor,19,0
2019-04-13,2747968194928473,merchant_92,grocery_pos,69.06,F,499506,26,Engineer,11,0
2019-02-11,5987924435143000,merchant_15,gas_transport,55.26,M,59283,70,Teacher,14,0
2019-09-03,5115671157378042,merchant_45,grocery_pos,83.53,F,528481,59,Farmer,17,0
2019-04-18,1903400768656567,merchant_171,home,76.71,M,549710,23,Driver,17,0
2019-07-31,5254612979359827,merchant_185,grocery_pos,53.39,F,338269,22,Driver,21,0
2019-02-11,3793142301779534,merchant_135,grocery_pos,161.37,M,679269,28,Nurse,12,0
2020-10-12,7921290109484726,merchant_151,shopping_net,25.58,M,753618,33,Nurse,17,0
2019-07-04,4197183194415703,merchant_152,travel,22.8,F,475727,46,Clerk,21,0
2019-01-12,5240673938791192,merchant_90,food_dining,52.33,F,535111,22,Doctor,21,0
2019-03-06,9696105717768144,merchant_66,shopping_pos,16.49,F,674012,31,Analyst,11,0
2020-07-05,6302100920883058,merchant_117,shopping_pos,33.91,M,541226,31,Farmer,16,0
2019-03-02,5467036200277212,merchant_86,grocery_pos,114.37,F,436041,46,Farmer,15,0
2020-08-15,9759269336460296,merchant_140,shopping_pos,4.95,M,674916,28,Nurse,14,0
2020-10-02,4324644030692021,merchant_180,entertainment,2.72,F,186057,25,Analyst,18,0
2020-05-03,9783329150352061,merchant_115,travel,48.96,F,705138,72,Artist,9,0
2019-12-29,1356083993300017,merchant_22,travel,432.73,M,9031,64,Driver,1,1
2020-08-06,9178518191372029,merchant_187,kids_pets,19.46,F,98537,59,Clerk,10,0
2019-02-23,2846997350570652,merchant_82,gas_transport,15.03,F,714727,22,Driver,14,0
2020-11-04,5383342640919801,merchant_41,grocery_pos,68.0,M,333968,19,Teacher,15,0
2020-04-18,4979424550222172,merchant_17,shopping_net,100.0,M,3264,27,Artist,2,1
2019-03-21,2769519016626758,merchant_101,food_dining,1326.14,F,147956,49,Chef,11,0
2019-06-08,3011351218929547,merchant_21,kids_pets,80.07,M,606175,42,Farmer,19,0
2020-04-02,2804280139505602,merchant_160,grocery_pos,97.95,F,125205,19,Analyst,18,0
2019-05-01,6015892497036975,merchant_139,home,164.88,F,636847,43,Engineer,9,0
2019-08-23,6525386980751422,merchant_146,misc_net,28.84,F,141233,32,Doctor,13,0
2019-12-18,2605125823739865,merchant_142,grocery_pos,48.09,F,648733,57,Driver,16,0
2019-09-19,6876711729456983,merchant_119,personal_care,9.38,M,424915,24,Driver,12,0
2020-05-11,4286406297630059,merchant_4,grocery_pos,21.15,M,406652,50,Artist,11,0
2019-08-01,1867419894105029,merchant_175,home,45.94,F,424927,42,Chef,8,0
2020-06-19,7923492921838054,merchant_128,health_fitness,6.18,F,556245,40,Lawyer,16,0
2020-03-02,8269367683554470,merchant_55,shopping_net,21.32,M,505530,30,Artist,12,0
2019-07-21,2429125698794972,merchant_189,entertainment,23.33,F,659039,33,Lawyer,18,0
2020-05-19,6383856138299616,merchant_155,entertainment,9.76,M,141705,54,Manager,20,0
2019-03-01,4898532767763710,merchant_14,shopping_net,163.02,M,3601,38,Teacher,0,1
2020-10-23,2837817671282030,merchant_96,kids_pets,21.62,M,323352,32,Artist,17,0
2020-07-16,5055212682704879,merchant_79,entertainment,9.67,M,356842,22,Nurse,13,0
2020-05-08,9876835168273142,merchant_83,grocery_pos,113.12,F,542521,69,Clerk,13,0
2020-08-14,5456936230144395,merchant_183,grocery_pos,25.24,M,640717,35,Manager,21,0
2020-08-31,1447746659083516,merchant_183,kids_pets,46.16,F,638803,74,Clerk,20,0
2020-08-22,6063834965616715,merchant_160,personal_care,5.69,M,33959,61,Chef,12,0
2019-12-02,1786386211969367,merchant_45,entertainment,43.86,M,795721,64,Teacher,19,0
2019-05-29,8005231892970690,merchant_106,personal_care,19.83,M,53131,30,Driver,20,0
2019-10-11,4735580277604475,merchant_3,gas_transport,29.21,F,511548,44,Lawyer,11,0
2020-07-24,8536556383485583,merchant_28,travel,69.94,F,227505,26,Nurse,14,0
2020-05-16,8059948681074694,merchant_52,shopping_net,105.19,M,653687,39,Clerk,8,0
2020-03-24,5461328924185945,merchant_64,gas_transport,15.77,M,709505,61,Manager,21,0
2019-09-25,6410213659042681,merchant_157,food_dining,14.52,F,591395,18,Nurse,12,0
2019-07-06,4843153101714331,merchant_66,grocery_pos,154.85,F,792277,24,Lawyer,17,0
2020-05-04,9930440753633763,merchant_181,health_fitness,6.79,F,359999,39,Lawyer,9,0
2020-04-22,3418314089765372,merchant_76,home,15.85,F,289670,19,Teacher,12,0
2020-07-15,4143767645842769,merchant_17,misc_net,3235.78,M,38475,20,Clerk,22,1
2020-04-01,7352883182200689,merchant_147,food_dining,140.15,F,275400,45,Driver,20,0
2019-04-20,7328205146862418,merchant_79,food_dining,5.93,F,503772,52,Analyst,9,0
2020-01-04,3873225841883532,merchant_146,misc_pos,43.19,M,468499,36,Driver,9,0
2019-05-12,3817727455134865,merchant_26,misc_pos,38.48,M,112417,52,Manager,17,0
2020-07-01,1756884333791597,merchant_157,grocery_pos,18.89,M,246365,35,Analyst,10,0
2020-10-22,4819523659602371,merchant_5,shopping_pos,108.23,F,358510,72,Farmer,18,0
2020-01-14,7426980684336339,merchant_96,entertainment,20.24,M,507933,54,Artist,12,0
2019-04-08,5935878501269610,merchant_163,food_dining,17.64,M,722007,73,Manager,20,0
2020-06-12,3904241008785815,merchant_91,misc_pos,162.24,M,240594,28,Lawyer,10,0
2019-02-18,4828547524692183,merchant_109,misc_pos,31.13,M,140543,47,Manager,19,0
2019-03-28,4455990998035761,merchant_11,health_fitness,13.09,M,471351,59,Clerk,9,0
2019-04-12,3940395419721939,merchant_6,misc_net,105.55,M,48515,63,Engineer,0,1
2019-03-04,5152326143951296,merchant_27,food_dining,33.11,F,431133,34,Analyst,20,0
2020-07-09,8684945305377357,merchant_105,health_fitness,27.13,M,302237,73,Lawyer,9,0
2020-06-25,5823441808552325,merchant_170,grocery_pos,9.71,F,319169,72,Manager,8,0
2019-10-06,9025421787513088,merchant_185,grocery_pos,10.61,M,176524,38,Driver,17,0
2020-01-10,7612403523861004,merchant_143,gas_transport,10.98,M,248686,51,Nurse,12,0
2020-05-05,1100427609421723,merchant_200,entertainment,51.33,M,477740,52,Doctor,20,0
2020-08-22,3567035274263301,merchant_64,misc_net,60.77,M,377293,26,Doctor,16,0
2020-05-16,9719288182655906,merchant_97,shopping_net,16.65,F,73778,47,Teacher,16,0
2019-09-27,5210430336347956,merchant_124,food_dining,53.8,F,555275,19,Chef,19,0
2020-12-25,4869436850126786,merchant_7,shopping_net,615.75,M,41278,26,Driver,1,1
2020-04-25,7131457264189235,merchant_38,home,25.96,F,435276,69,Manager,12,0
2020-10-28,1478522799625145,merchant_37,entertainment,59.97,F,481228,40,Engineer,13,0
2020-01-25,6667777852112655,merchant_20,personal_care,14.6,M,542424,66,Farmer,13,0
2019-06-13,6261691687640206,merchant_65,gas_transport,35.82,F,759763,32,Engineer,18,0
2019-12-05,2624891890081185,merchant_168,shopping_net,9.09,M,650556,26,Artist,16,0
2020-01-15,9778643078615267,merchant_87,misc_pos,66.4,M,413458,21,Clerk,11,0
2020-04-29,6763683448922225,merchant_11,travel,100.0,F,18923,35,Manager,1,1
2020-06-06,2425168633380550,merchant_67,food_dining,52.15,M,288498,42,Artist,16,0
2020-02-24,1139827142527355,merchant_185,food_dining,4.88,F,456752,50,Chef,14,0
2019-07-07,4597162574149191,merchant_62,shopping_net,36.17,M,39081,60,Manager,18,0
2019-01-11,2653977821741202,merchant_128,misc_pos,37.03,M,376386,74,Manager,8,0
2019-02-13,4593926844328201,merchant_30,grocery_pos,5.21,F,25920,51,Clerk,16,0
2019-04-23,1278631347370741,merchant_14,grocery_pos,3.57,M,484981,25,Engineer,9,0
2020-01-20,9115373973484745,merchant_178,grocery_pos,114.58,M,349157,31,Artist,9,0
2019-07-17,2492309180387445,merchant_13,food_dining,8.0,M,752581,28,Engineer,20,0
2019-01-11,1161007808141411,merchant_41,personal_care,18.56,M,486605,73,Clerk,17,0
2019-08-08,9261551911716337,merchant_41,shopping_pos,14.35,M,276446,23,Clerk,21,0
2020-07-11,8829297716931660,merchant_62,food_dining,3.55,F,748285,64,Artist,8,0
2020-06-01,8916378378809872,merchant_177,food_dining,21.84,M,717511,72,Chef,9,0
2019-08-27,7613883764991606,merchant_172,shopping_net,46.95,F,213781,61,Farmer,14,0
2019-02-23,4902070532869260,merchant_104,entertainment,23.89,F,96482,20,Manager,21,0
2020-07-07,7264145749285381,merchant_140,health_fitness,6.8,F,596787,32,Teacher,10,0
2020-06-20,6963457549896879,merchant_114,grocery_pos,30.11,M,720003,38,Clerk,15,0
2020-06-28,1725111488977096,merchant_89,food_dining,6.44,M,671204,44,Nurse,12,0
2020-02-20,5568941254664526,merchant_9,travel,379.1,F,767189,37,Teacher,21,0
2020-05-31,5537032325314449,merchant_95,gas_transport,62.7,M,537453,73,Driver,11,0
2019-07-15,2204300607188825,merchant_157,food_dining,26.69,M,551305,33,Clerk,19,0
2020-06-03,6284130890495736,merchant_78,gas_transport,19.49,F,464404,34,Chef,12,0
2019-04-15,1858794112125545,merchant_83,food_dining,26.1,M,135054,63,Chef,11,0
2019-01-03,5041409229013489,merchant_121,misc_pos,242.13,M,22126,47,Manager,12,0
2019-02-21,7864772302819980,merchant_145,grocery_pos,267.11,M,144106,60,Driver,19,0
2020-05-25,6435337288991049,merchant_115,misc_net,49.32,F,121563,20,Farmer,16,0
2020-08-30,1549653423439251,merchant_53,food_dining,113.21,F,36364,36,Farmer,9,0
2019-05-22,1075506074895548,merchant_55,personal_care,251.8,M,792174,24,Artist,11,0
2019-07-13,6368882635959175,merchant_48,travel,11.45,F,764082,36,Driver,8,0
2019-03-04,6706841150743209,merchant_76,home,3.85,M,239614,45,Lawyer,12,0
2020-08-03,3147056694167250,merchant_27,shopping_net,279.23,M,32435,74,Analyst,17,0
2020-08-07,9128049135189288,merchant_137,travel,78.77,M,643757,24,Driver,15,0
2019-09-03,1337427897651134,merchant_91,gas_transport,75.12,F,462179,57,Doctor,14,0
2019-04-07,9882213310096413,merchant_39,health_fitness,14.94,F,597203,27,Farmer,20,0
2020-07-29,1594769022423097,merchant_102,personal_care,30.6,M,320555,37,Engineer,8,0
2019-08-30,1052207469604446,merchant_184,misc_net,58.46,M,276058,53,Doctor,13,0
2020-02-23,7795436288718944,merchant_17,shopping_net,52.37,M,9568,19,Teacher,13,0
2020-02-01,6658164899234877,merchant_106,misc_net,114.56,F,127938,35,Driver,15,0
2019-03-26,9873271408014524,merchant_169,food_dining,29.68,F,390588,35,Teacher,11,0
2019-09-22,7750956790874107,merchant_195,grocery_pos,8.0,F,781644,56,Manager,8,0
2020-11-20,5800482806035783,merchant_108,food_dining,91.94,F,39328,45,Nurse,12,0
2020-11-13,9336712394884571,merchant_200,personal_care,19.51,M,73634,32,Analyst,13,0
2020-10-01,6554964723032951,merchant_173,home,14.11,M,679007,23,Teacher,16,0
2020-09-08,1988270685058237,merchant_58,grocery_pos,27.84,M,54365,24,Doctor,8,0
2020-05-23,4820018803453154,merchant_47,gas_transport,75.92,M,334695,61,Analyst,10,0
2020-09-13,6763484343843119,merchant_60,food_dining,48.64,M,29000,65,Driver,10,0
2020-07-06,7832187873772700,merchant_132,gas_transport,169.9,F,375154,30,Manager,13,0
2020-01-09,8611740503286585,merchant_77,grocery_pos,47.32,M,430822,64,Doctor,11,0
2019-05-24,2289096932813348,merchant_194,gas_transport,27.86,F,253598,68,Chef,12,0
2020-04-25,6441939295950444,merchant_111,misc_net,47.76,F,447058,74,Doctor,14,0
2019-09-21,7935638327524521,merchant_132,health_fitness,54.84,M,360931,48,Analyst,13,0
2019-03-10,4340306080644471,merchant_101,shopping_pos,296.57,F,737177,56,Farmer,11,0
2020-06-10,3945686800118540,merchant_77,misc_net,7.91,M,296854,51,Engineer,13,0
2020-11-05,1648255825665597,merchant_101,personal_care,4.38,F,628293,68,Farmer,17,0
2019-02-23,8471219062921926,merchant_140,shopping_net,8.05,F,709943,62,Manager,15,0
2019-06-05,9110608515840843,merchant_27,shopping_net,474.75,F,13580,21,Nurse,0,1
2020-10-22,5299503394113472,merchant_21,shopping_pos,58.54,F,112597,48,Artist,17,0
2020-12-08,7564630027774075,merchant_71,home,10.11,M,336216,23,Chef,15,0
2019-10-01,5304843581258802,merchant_79,personal_care,75.69,F,334722,61,Lawyer,16,0
2019-09-20,4120497839840361,merchant_82,gas_transport,27.26,M,21037,53,Farmer,14,0
2019-04-18,9560539689770411,merchant_5,kids_pets,23.47,F,302404,61,Clerk,13,0
2019-09-09,8834672692283228,merchant_98,misc_net,76.73,M,711353,41,Nurse,13,0
2020-05-26,7933459975507848,merchant_87,misc_net,23.48,M,273379,32,Manager,12,0
2020-09-01,6376315938970033,merchant_143,shopping_net,85.72,F,396278,40,Driver,16,0
2019-01-16,1893064294037669,merchant_101,personal_care,59.98,M,790474,38,Chef,10,0
2019-04-07,1070375681705869,merchant_5,travel,60.72,M,373990,64,Nurse,9,0
2019-07-14,3131902578035152,merchant_5,food_dining,11.69,M,337224,51,Analyst,13,0
2020-12-02,5195833299732091,merchant_85,personal_care,22.25,F,97104,19,Driver,12,0
2019-02-22,1692772246068670,merchant_67,kids_pets,74.16,M,266617,58,Analyst,11,0
2019-09-13,6696406403636970,merchant_34,grocery_pos,14.42,F,367493,26,Farmer,13,0
2020-06-11,9275644011617120,merchant_151,grocery_pos,35.3,M,546728,46,Artist,11,0
2020-08-19,8848392143126618,merchant_132,food_dining,23.95,M,149038,52,Artist,12,0
2020-02-19,4882010894563081,merchant_40,grocery_pos,40.28,F,225874,40,Artist,11,0
2020-03-10,9633298344891315,merchant_40,health_fitness,13.74,F,221521,24,Analyst,18,0
2020-08-19,9085104277364874,merchant_162,gas_transport,40.82,F,559446,65,Engineer,8,0
2020-07-14,5693525595836427,merchant_37,entertainment,74.04,F,532577,41,Chef,13,0
2019-09-16,2953725602084812,merchant_69,kids_pets,31.46,M,504829,32,Nurse,10,0
2019-03-11,4409931640691970,merchant_103,grocery_pos,16.45,M,582120,28,Driver,12,0
2019-11-06,2482876174759410,merchant_145,health_fitness,16.44,F,503619,60,Doctor,8,0
2020-04-25,2115477741826053,merchant_131,entertainment,20.62,F,639435,29,Analyst,20,0
2020-01-22,8409957045133100,merchant_14,food_dining,9.32,F,38364,74,Manager,17,0
2020-03-21,5463930357748386,merchant_62,kids_pets,23.01,F,514333,72,Nurse,12,0
2020-12-23,3415263563776908,merchant_81,shopping_pos,16.03,F,162628,56,Analyst,17,0
2019-03-15,7252066766564129,merchant_47,shopping_pos,12.6,F,476095,43,Clerk,13,0
2019-04-07,7461391551989926,merchant_11,shopping_net,100.0,M,8210,57,Chef,22,1
2020-08-28,4010014729962764,merchant_187,entertainment,8.01,F,280594,66,Teacher,14,0
2019-02-20,2768904920576314,merchant_108,entertainment,53.73,F,427045,53,Chef,16,0
2019-02-17,3760852744196278,merchant_71,gas_transport,150.56,M,221432,49,Artist,10,0
2019-03-16,2054932224973297,merchant_51,shopping_pos,64.9,F,640561,69,Artist,10,0
2020-05-25,8882358935026097,merchant_47,shopping_net,6.37,F,227940,48,Manager,9,0
2019-04-10,2589410039008421,merchant_181,grocery_pos,25.19,F,374985,39,Analyst,9,0
2019-11-06,5724244576572419,merchant_69,grocery_pos,5.54,F,104985,36,Doctor,8,0
2019-11-28,2938904937313985,merchant_102,food_dining,22.52,M,293184,59,Engineer,15,0
2020-10-05,9430417028585800,merchant_102,misc_net,18.51,M,311842,24,Chef,13,0
2020-10-03,5295867855124008,merchant_121,misc_pos,87.47,F,113419,62,Clerk,11,0
2020-05-31,3858166572879136,merchant_104,home,35.55,F,795661,61,Artist,8,0
